Index,Category,SubCategory,Questions,Answers,rationale,Wrong
49,Gouvernement Américain,Régime politique,Pourquoi le Collège électoral est-il important?,"Il décide qui est élu président., Il permet un compromis entre l’élection du président par les citoyens et les choix du Congrès.","Le Collège électoral est un système établi par la Constitution américaine pour l'élection indirecte du président et du vice-président. Chaque État se voit attribuer un nombre de voix électorales basé sur le nombre total de ses représentants au Congrès (Chambre + Sénat). Lorsque les citoyens votent lors d'une élection présidentielle, ils votent techniquement pour une liste d'électeurs qui se sont engagés à soutenir un candidat particulier. Le Collège électoral est important pour deux raisons principales : 1. Il détermine qui devient président, car un candidat doit obtenir la majorité des voix électorales (270 sur 538) pour être élu. 2. Il représente un compromis en équilibrant la volonté du vote populaire avec la représentation des États, en particulier ceux ayant de plus petites populations. Cela garantit que les candidats ont besoin d'un large soutien dans différentes régions et pas seulement dans les zones densément peuplées.","Il permet aux États de voter sur des amendements., Il garantit que les petits États ont moins de pouvoir que les grands États.
Il détermine le nombre de représentants de chaque État., Il est responsable de l'approbation des nominations présidentielles.
C'est un organe consultatif de la Cour suprême., Il a été créé pour limiter le pouvoir du gouvernement fédéral."
50,Gouvernement Américain,Régime politique,Quel est le rôle du pouvoir judiciaire?,"Cour suprême, Tribunaux fédéraux","Le pouvoir judiciaire est chargé d'interpréter les lois des États-Unis et de résoudre les litiges juridiques. Il est composé de la Cour suprême, qui est la plus haute cour du pays, et des tribunaux fédéraux, qui traitent les affaires relevant du droit fédéral.","Pouvoir législatif, Pouvoir exécutif
Cabinet du Président, Gouverneurs d'État
Chambre des représentants, Sénat"
51,Gouvernement Américain,Régime politique,Quel est le rôle du pouvoir judiciaire?,révise les lois,"La branche judiciaire est chargée d'interpréter les lois des États-Unis et de résoudre les litiges juridiques. Elle veille à ce que les lois soient appliquées équitablement et qu'elles respectent la Constitution américaine. Ses principales fonctions comprennent : l'examen des lois, l'explication du sens des lois, le règlement des désaccords concernant les lois et la décision si une loi viole la Constitution.","Applique les lois
Crée des lois
Nomme les juges (à la Cour suprême)"
52,Gouvernement Américain,Régime politique,Quelle est la plus haute instance judiciaire aux États-Unis ? *,la Cour suprême,"La Cour suprême est la plus haute cour des États-Unis et l'arbitre final de la loi. Elle a été établie par la loi judiciaire de 1789 avec six juges, et se compose actuellement d'un juge en chef et de huit juges associés. Ces juges sont nommés par le président, confirmés par le Sénat, et occupent généralement leurs fonctions à vie. La Cour a le pouvoir de révision judiciaire, lui permettant d'interpréter la Constitution et de réviser les lois du Congrès.","le tribunal de district
la cour de circuit
la cour d'appel"
53,Gouvernement Américain,Régime politique,Combien de sièges y a-t-il à la Cour suprême?,Neuf (9),"La Cour suprême des États-Unis est composée d'un juge en chef et de huit juges associés, soit un total de neuf membres. Ce nombre est fixé depuis 1869. Les juges sont nommés par le président et confirmés par le Sénat.","Sept (7)
Huit (8)
Dix (10)"
54,Gouvernement Américain,Régime politique,"En général, combien faut-il de juges à la Cour suprême pour statuer sur une affaire?",Cinq (5),"La Cour suprême rend ses décisions à la majorité des voix, et un quorum de six juges est requis pour statuer sur une affaire. Par conséquent, si au moins cinq des neuf juges sont d'accord, leur opinion prévaut.","Deux (2)
Quatre (4)
Six (6)"
55,Gouvernement Américain,Régime politique,Combien de temps dure le mandat des juges à la Cour suprême?,"(À) vie, Nomination à vie, (Jusqu’à) la retraite","Les juges de la Cour suprême des États-Unis occupent leurs fonctions à vie, ou jusqu'à ce qu'ils choisissent de prendre leur retraite, de démissionner ou d'être destitués par le processus d'impeachment. Cette permanence à vie est conçue pour garantir leur indépendance par rapport aux pressions politiques, leur permettant de prendre des décisions fondées uniquement sur la loi sans crainte de perdre leur emploi.","(Pour) 2 ans, mandat de 2 ans, (Jusqu'à la) prochaine élection
(Pour) 4 ans, mandat de 4 ans, (Jusqu'à la nomination du) nouveau président
(Pour) 6 ans, mandat de 6 ans, (Jusqu'à la) réélection"
56,Gouvernement Américain,Régime politique,Les juges à la Cour suprême siègent à vie. Pourquoi?,"Pour être indépendants (de la politique), Pour limiter l’influence (politique) extérieure","Les juges de la Cour suprême reçoivent un mandat à vie pour garantir que leurs décisions sont fondées uniquement sur des principes juridiques, libres de toute pression politique ou du besoin de faire campagne pour une réélection. Cette indépendance contribue à maintenir une magistrature non partisane.","Pour être dépendants (de la politique)
Pour augmenter l'influence (politique) extérieure
Pour suivre les partis (politiques)"
57,Gouvernement Américain,Régime politique,"Qui est le juge en chef des États-Unis, à l'heure actuelle?",Visitez uscis.gov/citizenship/testupdates pour le nom du juge en chef des États-Unis.,"Le juge en chef des États-Unis est John Roberts. La réponse varie car le poste est occupé à vie, et l'actuel juge en chef peut changer en raison de la retraite, de la démission ou du décès.","Sonia Sotomayor
Elena Kagan
Amy Coney Barrett"
58,Gouvernement Américain,Régime politique,Nommez un pouvoir détenu uniquement par le gouvernement fédéral.,"Imprimer de la monnaie papier, Frapper des pièces, Déclarer la guerre, Créer une armée, Conclure des traités, Établir la politique étrangère","Le gouvernement fédéral des États-Unis possède des pouvoirs spécifiques qui ne sont pas partagés avec les gouvernements des États. Ceux-ci sont appelés pouvoirs énumérés, ce qui signifie qu'ils sont explicitement listés dans la Constitution. Par exemple, seul le gouvernement fédéral peut : * Imprimer du papier-monnaie et frapper des pièces : Cela garantit une monnaie uniforme dans tout le pays. * Déclarer la guerre, créer une armée et conclure des traités : Ceux-ci sont cruciaux pour la défense nationale et la politique étrangère. * Établir la politique étrangère : Cela permet aux États-Unis d'agir comme une entité unique dans les relations internationales.","Délivrer un permis de conduire, Fournir un enseignement et une éducation, Assurer la protection (police)
Taxer les gens, Déclarer la guerre, Créer une armée
Fournir des services de police et d'incendie, Délivrer un permis de conduire, Vendre un permis de chasse"
59,Gouvernement Américain,Régime politique,Nommez un pouvoir détenu uniquement par les États.,assurer la scolarisation et l'éducation,"Dans le système de gouvernement américain, les pouvoirs sont répartis entre le gouvernement fédéral (national) et les gouvernements des États. Certains pouvoirs sont exclusivement réservés aux États. Il s'agit notamment de la création de gouvernements locaux, de l'établissement d'écoles, de la délivrance de licences et de la prestation de services de police et d'incendie. Ces pouvoirs permettent aux États de répondre aux besoins spécifiques de leurs résidents.","Imprimer de l'argent, Déclarer la guerre, Créer une armée ou une marine
Faire des traités, Aller en guerre, Frapper ou imprimer de la monnaie
Réglementer le commerce, Établir des bureaux de poste, Accorder des brevets et des droits d'auteur"
60,Gouvernement Américain,Régime politique,Quel est l'objectif du 10ème amendement?,(Il précise que) les pouvoirs non octroyés au gouvernement fédéral sont réservés aux États ou au peuple.,"Le 10e amendement renforce le principe du fédéralisme, ce qui signifie que les pouvoirs non spécifiquement accordés au gouvernement fédéral par la Constitution, ni interdits aux États, sont réservés aux États ou au peuple. Cela garantit un équilibre des pouvoirs entre les gouvernements fédéral et des États.","(Il précise que) les pouvoirs non octroyés au gouvernement fédéral sont réservés au Président ou à la Cour suprême.
(Il précise que) les pouvoirs non octroyés au gouvernement fédéral sont réservés aux villes ou à l'armée.
(Il précise que) les pouvoirs non octroyés au gouvernement fédéral sont réservés à l'ONU ou à d'autres pays."
61,Gouvernement Américain,Régime politique,"Qui est le gouverneur de votre État, à l'heure actuelle? *",Les réponses varieront. [Les résidents du District de Columbia devraient répondre que le District n’a pas de gouverneur.],"La réponse à la question ""Qui est le gouverneur de votre état maintenant ?"" variera car chacun des 50 états des États-Unis a son propre gouverneur. Les gouverneurs sont les chefs de l'exécutif de leurs états respectifs et sont responsables de la mise en œuvre des lois de l'état et de la supervision de la branche exécutive du gouvernement de l'état. Leurs fonctions et pouvoirs spécifiques peuvent différer d'un état à l'autre, mais comprennent généralement la promulgation de lois, la proposition de budgets et le commandement de la Garde nationale de l'état.","Sarah Chen
David Rodriguez
Emily White"
62,Gouvernement Américain,Régime politique,Quelle est la capitale de votre État?,"Les réponses varieront. [Les habitants du district de Columbia devraient répondre que le District de Columbia n’est pas un État, et n’a pas de capitale. Les résidents des territoires américains doivent nommer la capitale du territoire.]","Contexte: Aux États-Unis, chaque État a sa propre capitale, où se trouve le gouvernement de l'État. Explication: La réponse varie car il y a 50 États différents, et chaque personne fournirait la capitale de son État spécifique.","George Washington
Abraham Lincoln
John F. Kennedy"
63,Gouvernement Américain,Droits et responsabilités,La Constitution contient quatre amendements concernant les personnes pouvant voter. Décrivez-en un d'entre eux.,Les citoyens âgés de dix-huit (18) ans et plus (peuvent voter).,"Les 15e, 19e, 24e et 26e amendements ont élargi le droit de vote aux États-Unis pour inclure les citoyens, peu importe leur race, leur sexe ou leur capacité à payer un impôt par tête, et ont abaissé l'âge de vote à 18 ans. Chaque amendement a progressivement élargi la participation au processus démocratique.","Seuls les citoyens âgés de 21 ans et plus (peuvent voter).
Il faut payer (une taxe électorale) pour voter.
Seuls les citoyens de sexe masculin (peuvent voter)."
64,Gouvernement Américain,Droits et responsabilités,"Qui peut voter aux élections fédérales, se présenter aux élections du Bureau fédéral et siéger en tant que juré aux États-Unis?","Citoyens, Citoyens des États-Unis, Citoyens américains","Explication : Seuls les citoyens des États-Unis se voient accorder les droits et les responsabilités de voter aux élections fédérales, de se présenter à des fonctions fédérales et de siéger à un jury. Contexte : Ces droits et responsabilités sont fondamentaux pour le système démocratique américain et sont réservés aux citoyens afin d'assurer leur participation directe et leur représentation au sein du gouvernement et du système judiciaire.","Résidents permanents, Résidents permanents légaux, Titulaires de la carte verte
Non-citoyens, Ressortissants étrangers, Titulaires de visa
Mineurs, Enfants, Moins de 18 ans"
65,Gouvernement Américain,Droits et responsabilités,Quels sont les Trois droits dont disposent toutes les personnes résidant aux États-Unis?,"Liberté d’expression, Liberté de parole, Liberté de réunion, Liberté de présenter des demandes au gouvernement, Liberté de religion","Contexte: La Constitution des États-Unis garantit certains droits fondamentaux à tous les individus vivant dans le pays. Ces droits sont souvent appelés libertés civiles et sont protégés par la loi.
Explication des réponses: Ce sont des exemples de libertés fondamentales dont jouissent les individus aux États-Unis, leur permettant de s'exprimer, de se rassembler pacifiquement, de pratiquer leur religion et de demander au gouvernement de changer. Le droit de porter des armes est également un droit protégé par la Constitution.","Liberté de conduire, Liberté de construire, Liberté de voyager
Le droit de posséder une voiture, Le droit d'avoir un emploi, Le droit de vivre n'importe où
Liberté de voter, Liberté d'obtenir une éducation, Liberté de soins de santé"
66,Gouvernement Américain,Droits et responsabilités,À qui promettons-nous loyauté lorsque nous faisons le Serment d’allégeance au drapeau des États-Unis? *,aux États-Unis,"Contexte : Le Serment d'allégeance est une promesse de loyauté envers les États-Unis. Explication : Lorsque nous prononçons le Serment d'allégeance, nous montrons notre loyauté envers les États-Unis en tant que nation et envers son drapeau, qui symbolise le pays et ses valeurs.","La Constitution, Le Président
La Maison Blanche, Le Congrès
La Cour Suprême, Les États"
67,Gouvernement Américain,Droits et responsabilités,Nommez deux promesses que font les nouveaux citoyens au Serment d’allégeance.,"Abandonner toute loyauté à l’égard d’autres pays, Défendre la (des États-Unis), Obéir aux lois des États-Unis, Servir au sein de l’armée des États-Unis (si nécessaire), Servir (effectuer d’importants travaux pour) la nation (si nécessaire), Faire preuve de loyauté à l’égard des États-Unis","Lorsque les nouveaux citoyens prêtent le serment d'allégeance, ils font d'importantes promesses pour montrer leur engagement envers les États-Unis. Ces promesses comprennent l'abandon de leur loyauté envers d'autres pays, le respect de la Constitution américaine, l'obéissance aux lois et la volonté de servir la nation si nécessaire.","Ne pas voter aux élections
Désobéir à la Constitution (des États-Unis)
Ignorer les lois des États-Unis"
68,Gouvernement Américain,Droits et responsabilités,Comment peut-on devenir citoyen américain?,"Être né aux États-Unis, dans les conditions fixées par le 14e amendement","Pour devenir citoyen américain, les individus peuvent être nés aux États-Unis (conformément au 14e amendement), passer par le processus de naturalisation, ou obtenir la citoyenneté par l'intermédiaire d'un parent, sous les conditions établies par le Congrès.","Rejoindre les forces armées (et servir pendant une période déterminée)
Épouser un citoyen des États-Unis
Gagner à la loterie (pour la résidence permanente)"
69,Gouvernement Américain,Droits et responsabilités,Quels sont les deux exemples de participation citoyenne aux États-Unis?,"Voter, Se présenter à un poste, Rejoindre un parti politique, Aider à une campagne, Rejoindre un groupe civique, Rejoindre un groupe communautaire, Donner son opinion à un élu (sur une question), Contacter les élus, Soutenir ou s'opposer à une question ou une politique, Écrire à un journal",La participation civique fait référence aux manières dont les citoyens s'engagent dans leurs communautés et leur gouvernement. Deux exemples courants incluent le vote aux élections et l'adhésion à un parti politique pour soutenir des candidats ou des politiques spécifiques.,"Payer ses impôts, Respecter le code de la route, Faire partie d'un jury
Respecter les croyances des autres, Faire du bénévolat dans la communauté, Aller régulièrement à l'école
Obéir aux lois, Faire de l'exercice régulièrement, Recycler les déchets"
70,Gouvernement Américain,Droits et responsabilités,De quelle façon les Américains peuvent-ils servir leur pays?,"Voter, Payer des impôts, Obéir à la loi, Servir dans l'armée, Se présenter à une élection, Travailler pour le gouvernement local, étatique ou fédéral","Servir son pays signifie participer activement aux responsabilités de la citoyenneté pour aider la nation et son peuple. Cela inclut des devoirs civiques comme voter et obéir aux lois, ainsi qu'un service plus direct comme l'engagement militaire ou le travail pour le gouvernement.","Ne pas voter, Ne pas payer d'impôts, Ne pas obéir à la loi
Ne pas servir dans l'armée, Ne pas se présenter à une élection, Ne pas travailler pour le gouvernement
Ignorer les lois, Éviter les impôts, Manquer de respect à l'autorité"
71,Gouvernement Américain,Droits et responsabilités,Pourquoi est-il important de payer des impôts fédéraux ?,"Exigé par la loi, Tous les citoyens paient pour financer le gouvernement fédéral, Exigé par les (États-Unis) Constitution (16ème amendement)","Payer des impôts fédéraux est un devoir civique et une exigence légale aux États-Unis, comme l'exigent la loi et le 16e amendement de la Constitution américaine. Ces impôts financent le gouvernement fédéral et ses opérations.","Non exigé par la loi, Toutes les personnes paient pour obtenir des avantages, Non exigé par la (U.S.) Constitution (1er amendement)
Non un devoir civique, Facultatif pour certaines personnes, Seules certaines personnes paient pour financer le gouvernement local, Exigé par la (U.S.) Constitution (1er amendement), Devoir facultatif
Contribution volontaire, Seuls les hauts revenus paient pour financer le gouvernement de l'État, Non mentionné dans la (U.S.) Constitution, Choix personnel"
72,Gouvernement Américain,Droits et responsabilités,Il est important que tous les hommes âgés de 18 à 25 ans s'inscrivent au service sélectif. Nommez une raison.,Exigé par la loi,"Le système de service sélectif exige que presque tous les citoyens américains de sexe masculin et les immigrants de sexe masculin vivant aux États-Unis âgés de 18 à 25 ans s'inscrivent. Cette inscription est importante car elle est exigée par la loi, considérée comme un devoir civique et contribue à garantir un processus de sélection juste et équitable si une urgence nationale l'exige.","Éviter les impôts
Recevoir une éducation gratuite
Voyager à travers le monde"
73,Histoire Américaine,Droits et responsabilités,Les colons sont arrivés aux Etats-Unis pour plusieurs raisons. Nommez-en une.,"La liberté, La liberté politique, La liberté de culte, Les opportunités économiques, Pour échapper aux persécutions","Les colons sont venus en Amérique cherchant une vie meilleure. Leurs raisons incluaient : Liberté : La capacité de vivre et de pratiquer leur culte comme ils le souhaitaient sans persécution. Liberté politique : Le désir d'autonomie et de liberté face à un régime oppressif. Liberté religieuse : Pour échapper à la persécution religieuse et pratiquer leur foi librement. Opportunité économique : La chance de posséder des terres, de trouver du travail et d'améliorer leur situation financière. Fuir la persécution : Pour échapper à diverses formes de difficultés et d'injustices dans leur pays d'origine.","Des impôts élevés, La domination britannique, Le manque de terres
L'aventure, L'or, De nouvelles routes commerciales
L'exploration, La découverte scientifique, La diffusion de la démocratie"
74,Histoire Américaine,Droits et responsabilités,Qui vivaient en Amérique avant l’arrivée des Européens? *,"Indiens d'Amérique, Amérindiens","Les Amérindiens, également connus sous le nom d'Autochtones d'Amérique, étaient les peuples indigènes habitant les Amériques depuis des milliers d'années avant le début de la colonisation européenne à la fin du XVe siècle. Ils ont développé des cultures, des langues et des sociétés diverses à travers le continent.","Européens, Colons
Africains, Asiatiques
Vikings, Explorateurs"
75,Histoire Américaine,Droits et responsabilités,Quel groupe de personnes ont été emmenées en Amérique pour y être vendues en tant qu’esclaves?,"Africains, personnes d'Afrique","Les Africains ont été retirés de force de leurs foyers et transportés à travers l'océan Atlantique pour être vendus comme esclaves, principalement pour travailler dans des plantations aux Amériques. Ce système brutal, connu sous le nom de traite transatlantique des esclaves, a duré des siècles et a entraîné d'immenses souffrances et l'exploitation de millions de personnes.","Européens, personnes d'Europe
Asiatiques, personnes d'Asie
Autochtones d'Amérique, personnes des Amériques"
76,Histoire Américaine,Droits et responsabilités,Quelle guerre ont combattu les Américains pour obtenir leur indépendance face aux Britanniques?,"La Révolution américaine, La Guerre d’Indépendance (américaine), La guerre pour l’Indépendance américaine","La Révolution américaine (1775-1783) fut une guerre menée par les 13 colonies américaines contre la Grande-Bretagne pour obtenir l'indépendance. Les colons, mécontents de la domination et des impôts britanniques, déclarèrent leur indépendance et, avec l'aide de la France, vainquirent les Britanniques, formant ainsi les États-Unis d'Amérique.","La Seconde Guerre mondiale, La Guerre mondiale (II), La guerre pour la Suprématie (mondiale)
La Guerre Civile (américaine), La Guerre civile, La guerre pour l'Indépendance (du Sud)
La Guerre américano-mexicaine, La guerre de la Frontière (mexicaine), La guerre pour l'Expansion (territoriale)"
77,Histoire Américaine,Droits et responsabilités,Donnez une raison pour laquelle les Américains ont déclaré leur indépendance face aux Britanniques.,"Taxes très élevées, Taxation sans représentation, Les soldats britanniques restaient dans les maisons des Américains (embarquement, casernement)","Les colonies américaines ont déclaré leur indépendance de la Grande-Bretagne en raison de diverses doléances. Les raisons principales incluaient la « taxation sans représentation », ce qui signifiait qu'elles étaient taxées par le Parlement britannique mais n'y avaient pas de représentants élus, ce qui a conduit à des impôts élevés comme le Stamp Act et le Sugar Act. Des soldats britanniques étaient également logés dans les foyers américains sans consentement. Des événements comme le massacre de Boston et la Boston Tea Party ont davantage alimenté le désir d'autonomie.","Faibles impôts, Représentation avec taxation, Les soldats britanniques construisaient les maisons des Américains
Pas d'impôts, Beaucoup de représentation, Les soldats britanniques quittaient les maisons des Américains
Peu d'impôts, Taxation avec représentation, Les soldats britanniques cuisinaient dans les maisons des Américains"
78,Histoire Américaine,Droits et responsabilités,Qui a rédigé la Déclaration d’Indépendance? *,(Thomas) Jefferson,"Thomas Jefferson a été le principal auteur de la Déclaration d'Indépendance, un document fondamental de l'histoire américaine qui a déclaré les treize colonies américaines indépendantes de la Grande-Bretagne. Il a été une figure clé de la Révolution américaine et est ensuite devenu le troisième président des États-Unis.","(Benjamin) Franklin
(George) Washington
(John) Adams"
79,Histoire Américaine,Droits et responsabilités,Quand la Déclaration d’Indépendance a-t-elle été adoptée?,4 juillet 1776,"La Déclaration d'indépendance est une déclaration adoptée par le Second Congrès continental réuni à la Pennsylvania State House à Philadelphie le 4 juillet 1776. Elle annonçait que les treize colonies américaines, alors en guerre avec la Grande-Bretagne, se considéraient comme treize États souverains nouvellement indépendants, et n'étaient plus sous domination britannique.","17 septembre 1787
15 décembre 1791
11 novembre 1620"
80,Histoire Américaine,Droits et responsabilités,La Révolution américaine a connu de nombreux événements importants. Nommez-en un.,"Bataille de Bunker Hill, Déclaration d'Indépendance, Washington traversant le Delaware (Bataille de Trenton), Bataille de Saratoga, Valley Forge (Campement), Bataille de Yorktown (reddition des Britanniques à Yorktown)",La Révolution américaine fut une guerre menée pour l'indépendance de la Grande-Bretagne. Les événements clés comprennent : * **Bataille de Bunker Hill :** Première bataille montrant la détermination des colonies. * **Déclaration d'indépendance :** Déclaration formelle de séparation de la domination britannique. * **Washington traversant le Delaware (Bataille de Trenton) :** Une attaque surprise qui a remonté le moral des Américains. * **Bataille de Saratoga :** Un tournant qui a apporté le soutien français. * **Valley Forge (Campement) :** Campement d'hiver où l'Armée continentale a fait face à des conditions difficiles mais s'est regroupée. * **Bataille de Yorktown :** La bataille décisive menant à la reddition britannique.,"(Bataille de) Gettysburg, Attaque sur Pearl Harbor, (Bataille de) Antietam
(Boston) Tea Party, Proclamation d'émancipation, Loi sur les droits civiques
(Achat de la) Louisiane, Expédition de Lewis et Clark, Canal de Panama"
81,Histoire Américaine,Droits et responsabilités,On comptait 13 États à l’origine. Citez-en cinq.,"New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvanie, Delaware, Maryland, Virginie, Caroline du Nord, Caroline du Sud, Géorgie","Les treize États d'origine ont été les premières colonies à déclarer leur indépendance de la Grande-Bretagne et à former les États-Unis d'Amérique. Ces États sont: New Hampshire, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvanie, Delaware, Maryland, Virginie, Caroline du Nord, Caroline du Sud et Géorgie.","Floride, Californie, Texas, Illinois, Ohio
Washington, Oregon, Nevada, Arizona, Utah
Colorado, Kansas, Missouri, Arkansas, Louisiane"
82,Histoire Américaine,Droits et responsabilités,Quel document fondateur a été rédigé en 1787?,Constitution (des États-Unis),"La Constitution américaine est la loi suprême des États-Unis. Rédigée en 1787, elle a établi le cadre du gouvernement fédéral et garanti les droits des citoyens. Elle décrit les pouvoirs des branches législative, exécutive et judiciaire, et a été amendée au fil du temps pour s'adapter aux besoins évolutifs de la nation.","Déclaration des Droits (Déclaration des droits de l'homme)
Déclaration d'Indépendance
Articles de la Confédération"
83,Histoire Américaine,Droits et responsabilités,Le Fédéraliste (Federalist Papers) a soutenu le passage à la Convention des États-Unis. Citez un des auteurs.,"(James) Madison, (Alexander) Hamilton, (John) Jay, Publius","Les Federalist Papers étaient une série de 85 essais écrits par James Madison, Alexander Hamilton et John Jay pour promouvoir la ratification de la Constitution des États-Unis. Ces essais expliquaient et défendaient la Constitution nouvellement rédigée, plaidant en faveur d'un gouvernement fédéral fort pour assurer la stabilité et protéger les libertés individuelles. Publius était le pseudonyme utilisé par ces trois écrivains.","(Thomas) Jefferson, (Benjamin) Franklin, (George) Washington, Le Sens Commun
(John) Adams, (Paul) Revere, (Samuel) Adams, La Crise
(Patrick) Henry, (Thomas) Paine, (Alexander) Hamilton, Les Droits de l'Homme"
84,Histoire Américaine,Droits et responsabilités,Pourquoi les Papiers fédéralistes étaient-ils importants?,"Ils ont aidé les gens à comprendre Constitution (des États-Unis)., Ils ont aidé à l'adoption de la Constitution (des États-Unis).",Les Federalist Papers étaient une série d'essais écrits pour persuader les gens de ratifier la Constitution américaine. Ils expliquaient comment le nouveau gouvernement fonctionnerait et pourquoi il était important d'approuver la Constitution.,"Ils ont aidé les gens à comprendre la Déclaration d'indépendance (des États-Unis)., Ils ont soutenu l'adoption des Articles de la Confédération (des États-Unis).
Ils ont aidé les gens à comprendre la Déclaration des droits (des États-Unis)., Ils ont soutenu l'adoption de la Proclamation d'émancipation (des États-Unis).
Ils ont aidé les gens à comprendre le Compromis de 1850 (des États-Unis)., Ils ont soutenu l'adoption de la Loi Kansas-Nebraska (des États-Unis)."
85,Histoire Américaine,Droits et responsabilités,Benjamin Franklin est célèbre pour beaucoup de choses. Nommez-en un.,"Création des premières bibliothèques publiques gratuites, Premier maître général des Postes des États-Unis, Aide à la rédaction de la Déclaration d’indépendance","Benjamin Franklin était un érudit américain éminent, actif en tant qu'écrivain, scientifique, inventeur, homme d'État, diplomate, imprimeur, éditeur et philosophe politique. Il est connu pour ses nombreuses contributions à la société américaine et son rôle dans la fondation des États-Unis.

Réponses :  * A fondé les premières bibliothèques publiques gratuites : Franklin a créé la Library Company of Philadelphia en 1731, rendant les livres accessibles au public.
  * Premier maître des postes des États-Unis : Il a réorganisé le système postal, le rendant plus efficace.
  * A contribué à la rédaction de la Déclaration d'indépendance : Franklin était l'un des cinq membres du comité qui a rédigé ce document fondamental.
  * Inventeur : Ses inventions incluent le paratonnerre, les lunettes à double foyer et le poêle Franklin.
  * Diplomate américain : Il a joué un rôle crucial en obtenant le soutien français pour la guerre d'indépendance américaine.","Rédaction de ""Common Sense"", Négociation de l'achat de la Louisiane, Direction de l'armée continentale
Découverte de l'électricité, Invention du téléphone, Premier président des États-Unis
Signature de la Constitution, Rédaction de la Déclaration des droits, Commandant de l'USS Constitution"
86,Histoire Américaine,Droits et responsabilités,George Washington est célèbre pour beaucoup de choses. Nommez-en un. *,"“Père de notre pays”, Premier président des États-Unis, Général de l’Armée continentale, Président de la Convention constitutionnelle","George Washington a été une figure centrale de l'histoire américaine, menant l'Armée continentale à la victoire pendant la guerre d'Indépendance et devenant le premier président des États-Unis. On l'appelle souvent le ""Père de notre pays"" pour son rôle crucial dans la fondation de la nation. Il a également présidé la Convention constitutionnelle, qui a rédigé la Constitution américaine.","« Premier à naviguer en Amérique », A signé la Déclaration d’indépendance, A rédigé la Constitution
« Fondateur de New York », Troisième président des États-Unis, Général de l’Armée de l’Union
« Découvreur de l’électricité », Deuxième président des États-Unis, Auteur de la Déclaration des droits"
87,Histoire Américaine,Droits et responsabilités,Thomas Jefferson est célèbre pour beaucoup de choses. Nommez-en un.,"Rédacteur de la Déclaration d’indépendance, Troisième président des États-Unis, A doublé la taille des États-Unis (achat de la Louisiane), Premier Secrétaire d’État, A fondé l’Université de Virginie, Rédacteur du Virginia Statute on Religious Freedom","Thomas Jefferson a été une figure clé de l'histoire américaine primitive, servant de troisième président des États-Unis et d'auteur principal de la Déclaration d'indépendance, un document fondamental pour les États-Unis. Sa présidence a été marquée par l'achat de la Louisiane, qui a considérablement agrandi le territoire du pays. Il a également occupé les postes de premier secrétaire d'État, fondé l'Université de Virginie et défendu la liberté religieuse par le biais du Statut de Virginie pour la liberté religieuse.","Premier président des États-Unis, Rédacteur de la proclamation d'émancipation, Inventeur de l'ampoule
Dirigeant de l'Armée continentale, Signataire de la Constitution, Découvreur de l'Amérique
Auteur de la Déclaration des droits, Quatrième président des États-Unis, Acheteur de l'Alaska"
88,Histoire Américaine,Droits et responsabilités,James Madison est célèbre pour beaucoup de choses. Nommez-en un.,"“Père de la Constitution”, Quatrième Président des États-Unis, Président pendant la guerre de 1812, Un des auteurs des Papiers Fédéralistes","James Madison a été une figure clé de l'histoire américaine primitive, souvent appelé le ""Père de la Constitution"" pour son rôle central dans la rédaction de la Constitution américaine. Il a également été le quatrième président pendant la guerre de 1812 et a co-écrit les influents Federalist Papers.","“Auteur de la Déclaration d'Indépendance”, Deuxième président des États-Unis, Président pendant la guerre civile, Un des signataires de la Constitution
“Fondateur des Nations Unies”, Troisième président des États-Unis, Président pendant la Première Guerre mondiale, Un des auteurs de la Déclaration des Droits
“Émancipateur des esclaves”, Premier président des États-Unis, Président pendant la guerre d'indépendance, Un des créateurs des Articles de la Confédération"
89,Histoire Américaine,Droits et responsabilités,Alexander Hamilton est célèbre pour beaucoup de choses. Nommez-en un.,"Premier secrétaire du Trésor, Un des auteurs des Papiers Fédéralistes, Aide à la création de la First Bank of the United States, Aide au général George Washington, Membre du Congrès continental","Alexander Hamilton a été une figure clé de l'histoire américaine primitive, occupant le poste de premier secrétaire au Trésor. Il a joué un rôle déterminant dans l'établissement du système financier de la nation, y compris la Première Banque des États-Unis. Il a également joué un rôle important dans la défense de la Constitution grâce à ses contributions aux Federalist Papers.","Premier président des États-Unis, A écrit la Déclaration d'indépendance, A inventé l'ampoule
Leader de l'armée confédérée, A aidé à établir le Service des parcs nationaux, A signé la Proclamation d'émancipation
Aide du président Abraham Lincoln, Membre de la Cour suprême, A combattu pendant la guerre de 1812"
90,Histoire Américaine,XIXème siècle,Quel est le territoire que les États-Unis ont acquis auprès de la France en 1803?,"Territoire de la Louisiane, Louisiane","L'achat de la Louisiane fut une transaction foncière massive en 1803 par laquelle les États-Unis achetèrent environ 827 000 miles carrés de territoire à la France pour environ 15 millions de dollars. Cette acquisition, qui a effectivement doublé la taille des jeunes États-Unis, fut un moment clé de l'histoire américaine, ouvrant la voie à l'expansion vers l'ouest à travers le continent.","Territoire de la Floride, Floride
Territoire du Texas, Texas
Territoire de l'Alaska, Alaska"
