Index,Category,SubCategory,Questions,Answers,rationale,Wrong
31,अमरीकी सरकार,शासन पद्धति,एक अमरीकी सीनेटर किसका प्रतिनिधित्व करता है?,"अपनेराज्य के नागरिक का, उनके राज्य के लोग",एक अमेरिकी सीनेटर संघीय सरकार में अपने विशिष्ट राज्य की पूरी आबादी का प्रतिनिधित्व करता है। यह सुनिश्चित करता है कि राज्य के सभी नागरिकों के हितों और जरूरतों को राष्ट्रीय नीति-निर्माण में आवाज दी जाए।,"राष्ट्रपति, उपराष्ट्रपति
सुप्रीम कोर्ट, प्रतिनिधि सभा
विदेशी सरकारें, अन्य देश"
32,अमरीकी सरकार,शासन पद्धति,अमेरिकी सीनेटरों का चनाव ु कौन करता है?,उनके राज्य के नागरिक,"संयुक्त राज्य अमेरिका में, सीनेटरों को उनके संबंधित राज्यों के नागरिकों द्वारा सीधे चुना जाता है। यह प्रक्रिया अमेरिकी लोकतंत्र का एक मूलभूत हिस्सा है, जो लोगों को संघीय सरकार में अपने प्रतिनिधियों को चुनने की अनुमति देती है। अमेरिकी संविधान का 17वां संशोधन, 1913 में पुष्टि की गई, लोकप्रिय वोट द्वारा सीनेटरों के सीधे चुनाव की स्थापना की, जिसने पिछली प्रणाली को बदल दिया जहां राज्य विधानसभाएं उन्हें चुनती थीं।","राष्ट्रपति
प्रतिनिधि सभा
सर्वोच्च न्यायालय"
33,अमरीकी सरकार,शासन पद्धति,हाउस ऑफ रिप्रज़ेन्टेटिव के सदस्य किसका प्रतिनिधित्व करतेहैं?,"उनके (कांग्रेसी) जिलेके नागरिक, उनके जिलेके नागरिक, उनके (संसदीय) क्षेत्र के लोग, उनके जिलेके लोग","स्पष्टीकरण: प्रतिनिधि सभा के सदस्य अपने राज्य के भीतर विशिष्ट भौगोलिक क्षेत्रों का प्रतिनिधित्व करते हैं, जिन्हें कांग्रेस के जिलों के रूप में जाना जाता है। यह सुनिश्चित करता है कि देश भर के विभिन्न समुदायों की विविध आवश्यकताओं और हितों को राष्ट्रीय विधायिका में सुना और संबोधित किया जाता है। पृष्ठभूमि: अमेरिकी प्रतिनिधि सभा को लोगों के सबसे करीब कांग्रेस का कक्ष बनाने के लिए डिज़ाइन किया गया है। प्रतिनिधि दो साल के कार्यकाल के लिए चुने जाते हैं, और प्रत्येक राज्य में प्रतिनिधियों की संख्या उसकी जनसंख्या पर आधारित होती है, जैसा कि दशकीय जनगणना द्वारा निर्धारित किया जाता है।","राष्ट्रपति, सर्वोच्च न्यायालय, सीनेट
राज्यपाल, राज्य विधानमंडल, महापौर
विदेशी नागरिक, अन्य देशों के नागरिक, अनिवासी"
34,अमरीकी सरकार,शासन पद्धति,प्रतिनिधि सभा के सदस्यों का चनाव ु कौन करता है?,उनके (कांग्रेसी) जिलेके नागरिक,"अमेरिकी प्रतिनिधि सभा लोगों द्वारा चुने गए सदस्यों से बनी है। प्रत्येक सदस्य अपने राज्य के भीतर एक विशिष्ट कांग्रेसी जिले का प्रतिनिधित्व करता है, और उस जिले में रहने वाले नागरिक ही अपने प्रतिनिधि के लिए मतदान कर सकते हैं।","उनके (चुनावी) जिलेके सीनेटर
उनके (राज्य) जिलेके गवर्नर
उनके (राष्ट्रीय) जिलेके राष्ट्रपति"
35,अमरीकी सरकार,शासन पद्धति,कुछ राज्यों के प्रतिनिधि बाकी राज्यों के प्रतिनिधियों सेअधिक क्यों होतेहैं?,"राज्य की जनसंख्या (के कारण), (क्योंकि) उनमेंज़्यादा लोग हैं, (क्योंकि) कुछ राज्यों मेंज़्यादा लोग हैं","प्रतिनिधि सभा में किसी राज्य के प्रतिनिधियों की संख्या उसकी जनसंख्या पर आधारित होती है। अधिक जनसंख्या वाले राज्यों को अधिक प्रतिनिधि मिलते हैं, जिससे यह सुनिश्चित होता है कि प्रतिनिधित्व राज्य की जनसंख्या के अनुपात में हो। यह प्रणाली अमेरिकी संविधान के मसौदे के दौरान महान समझौते का हिस्सा है, जो बड़े और छोटे दोनों राज्यों के हितों को संतुलित करती है।","राज्य के आकार (के कारण), (क्योंकि) उनके पास ज़्यादा ज़मीन है, (क्योंकि) कुछ राज्य बड़े हैं

राज्य के स्थान (के कारण), (क्योंकि) वे दक्षिण में हैं, (क्योंकि) कुछ राज्य गर्म हैं

राज्य के इतिहास (के कारण), (क्योंकि) वे पहले स्थापित हुए थे, (क्योंकि) कुछ राज्य पुराने हैं"
36,अमरीकी सरकार,शासन पद्धति,हम एक राष्ट्रपति को कितनेसाल के लिए चनतु ेहैं? *,चार (4),"संयुक्त राज्य अमेरिका के राष्ट्रपति चार साल का कार्यकाल पूरा करते हैं। यह कार्यकाल सीमा अमेरिकी संविधान के 22वें संशोधन द्वारा स्थापित की गई थी, जिसे 1951 में अनुमोदित किया गया था, मुख्य रूप से फ्रैंकलिन डी. रूजवेल्ट के राष्ट्रीय संकट की अवधि के दौरान चार कार्यकालों के बाद किसी भी राष्ट्रपति को अत्यधिक संख्या में कार्यकाल पूरा करने से रोकने के लिए।","दो (2) वर्ष
छह (6) वर्ष
आठ (8) वर्ष"
37,अमरीकी सरकार,शासन पद्धति,संयक्तु राज्य अमेरिका के राष्ट्रपति केवल दो कार्यकालों र्य तक सेवा देसकतेहैं। क्यों?,"(क्योंकि) 22 वांसंशोधन, राष्ट्रपति को बहुत शक्तिशाली बननेसेरोकनेके लिए","22वें संशोधन में राष्ट्रपति को दो कार्यकाल तक सीमित किया गया है ताकि किसी एक व्यक्ति को बहुत अधिक शक्ति जमा करने से रोका जा सके, शक्ति का संतुलन सुनिश्चित किया जा सके और नेतृत्व में नियमित परिवर्तनों की अनुमति देकर लोकतांत्रिक सिद्धांतों को बढ़ावा दिया जा सके।","(क्योंकि) 19वां संशोधन, राष्ट्रपति को और अधिक शक्तिशाली बनाने के लिए

(क्योंकि) 13वां संशोधन, राष्ट्रपति को असीमित कार्यकाल के लिए अनुमति देने के लिए

(क्योंकि) पहला संशोधन, राष्ट्रपति की शक्ति को एक कार्यकाल तक सीमित करने के लिए"
38,अमरीकी सरकार,शासन पद्धति,अमरीका के वर्तमान र्त राष्ट्रपति का क्या नाम है?*,अमेरिका के राष्ट्रपति के नाम के लिए uscis.gov/citizenship/testupdates का दौरा करें।,"संयुक्त राज्य अमेरिका के वर्तमान राष्ट्रपति समय के साथ बदलते रहते हैं, इसलिए सही उत्तर इस बात पर निर्भर करता है कि प्रश्न कब पूछा गया है। यह प्रश्न अक्सर नागरिक शास्त्र या नागरिकता परीक्षणों के लिए उपयोग किया जाता है ताकि यह सुनिश्चित किया जा सके कि परीक्षा देने वाले वर्तमान राजनीतिक परिदृश्य से अवगत हैं।","जॉर्ज वाशिंगटन
अब्राहम लिंकन
जॉन एफ कैनेडी"
39,अमरीकी सरकार,शासन पद्धति,अमरीका के वर्तमान र्त उप-राष्ट्रपति का क्या नाम है? *,अमेरिका के उपराष्ट्रपति के नाम के लिए uscis.gov/citizenship/testupdates का दौरा करें।,"संयुक्त राज्य अमेरिका का उपराष्ट्रपति चुनाव परिणामों के आधार पर बदलता रहता है। इसलिए, इस प्रश्न का उत्तर इस बात पर निर्भर करेगा कि इसे कब पूछा गया है। उपराष्ट्रपति सीनेट के अध्यक्ष के रूप में भी कार्य करता है।","जॉर्ज वाशिंगटन
अब्राहम लिंकन
जॉन एफ. केनेडी"
40,अमरीकी सरकार,शासन पद्धति,अगर राष्ट्रपति अपना कार्यभार र्य नहींसंभाल सकतेतो कौन राष्ट्रपति बनता है?,उप-राष्ट्रपति,"स्पष्टीकरण: यदि राष्ट्रपति अब सेवा नहीं कर सकते हैं, तो नेतृत्व में निरंतरता बनाए रखने के लिए उपराष्ट्रपति कार्यभार संभालते हैं। यह राष्ट्रपति पद के उत्तराधिकार का हिस्सा है।","अध्यक्ष (प्रतिनिधि सभा के)
मुख्य न्यायाधीश (सर्वोच्च न्यायालय के)
विदेश सचिव (संयुक्त राज्य अमेरिका के)"
41,अमरीकी सरकार,शासन पद्धति,राष्ट्रपति की एक शक्ति का नाम बताइए।,"विधेयक को काननू मेंपरिवर्तितर्ति करता है, विधेयकों पर विशशा े धिकार का प्रयोग करता है, काननों ू को लागूकरता है, कमांडर इन चीफ (सेना के), मख्यु राजनयिक, संघीय न्यायाधीश नियक्तु करता है","संयुक्त राज्य अमेरिका के राष्ट्रपति के पास महत्वपूर्ण अधिकार होते हैं। उनकी शक्तियों में कानून पर हस्ताक्षर करना (या उसे वीटो करना), उन कानूनों को लागू करना, सेना के कमांडर-इन-चीफ के रूप में कार्य करना, राष्ट्र के मुख्य राजनयिक के रूप में कार्य करना और संघीय न्यायाधीशों की नियुक्ति करना शामिल है। ये जिम्मेदारियां अमेरिकी सरकार के कामकाज के लिए महत्वपूर्ण हैं।","युद्ध की घोषणा
राज्य के राज्यपालों की नियुक्ति करता है, राज्य के कानून लिखता है
राज्य के बजट को मंजूरी देता है, राज्य के मिलिशिया को आदेश देता है, राज्य की संधियों पर बातचीत करता है
राज्य कर लगाता है, राज्य का पैसा छापता है, राज्य की छुट्टियां स्थापित करता है"
42,अमरीकी सरकार,शासन पद्धति,सेना का प्रधान सेनापति कौन है?,राष्ट्रपति,"संयुक्त राज्य अमेरिका के राष्ट्रपति कमांडर इन चीफ का पद धारण करते हैं, जिसका अर्थ है कि वे सभी अमेरिकी सैन्य बलों के सर्वोच्च कमांडर होते हैं। यह भूमिका अमेरिकी संविधान में उल्लिखित है, जो सैन्य शक्ति को लोकतांत्रिक सरकार के अधीनस्थ सुनिश्चित करने के लिए सेना पर नागरिक नियंत्रण स्थापित करती है।","अध्यक्ष (लोकसभा के)
भारत के मुख्य न्यायाधीश
उपराष्ट्रपति"
43,अमरीकी सरकार,शासन पद्धति,विधेयक को काननू बनानेके लिए कौन हस्ताक्षर करता है?,राष्ट्रपति,"संयुक्त राज्य अमेरिका का राष्ट्रपति विधायी प्रक्रिया में महत्वपूर्ण भूमिका निभाता है। जब कोई विधेयक प्रतिनिधि सभा और सीनेट दोनों से पारित हो जाता है, तो उसे राष्ट्रपति के पास भेजा जाता है। राष्ट्रपति तब विधेयक पर हस्ताक्षर करके उसे कानून बना सकते हैं, उसे वीटो कर सकते हैं (खारिज कर सकते हैं), या उसे बिना हस्ताक्षर के कानून बनने दे सकते हैं। राष्ट्रपति के हस्ताक्षर विधेयक को कानून बनाने का अंतिम चरण है, जिससे यह पूरे देश में लागू होता है।","उपराष्ट्रपति
अध्यक्ष
मुख्य न्यायाधीश"
44,अमरीकी सरकार,शासन पद्धति,विधेयकों पर कौन विशधा े धिकार का प्रयोग कर सकता है? *,राष्ट्रपति,"स्पष्टीकरण: राष्ट्रपति के पास कांग्रेस द्वारा पारित विधेयकों को अस्वीकार करने की शक्ति है, जिससे उन्हें कानून बनने से रोका जा सकता है। पृष्ठभूमि: यह शक्ति अमेरिकी सरकार में नियंत्रण और संतुलन प्रणाली का एक प्रमुख हिस्सा है, जिसे यह सुनिश्चित करने के लिए डिज़ाइन किया गया है कि कोई भी एक शाखा बहुत शक्तिशाली न हो जाए।","स्पीकर (हाउस ऑफ रिप्रेजेंटेटिव스의)
मुख्य न्यायाधीश (सुप्रीम कोर्ट के)
उपराष्ट्रपति (संयुक्त राज्य अमेरिका के)"
45,अमरीकी सरकार,शासन पद्धति,संघीय न्यायाधीशों की नियक्ति ु कौन करता है?,संयक्तु राज्य अमेरिका के राष्ट्रपति,"संयुक्त राज्य अमेरिका का राष्ट्रपति संघीय न्यायाधीशों को नामांकित करता है। यह शक्तियों के पृथक्करण प्रणाली का हिस्सा है, जहाँ कार्यकारी शाखा (राष्ट्रपति) न्यायाधीशों का प्रस्ताव करती है, और विधायी शाखा (सीनेट) इन नामांकनों की पुष्टि करती है। यह सुनिश्चित करता है कि किसी भी एक शाखा के पास बहुत अधिक शक्ति न हो।","मुख्य न्यायाधीश (सर्वोच्च न्यायालय के)
सीनेट (संयुक्त राज्य अमेरिका की)
अध्यक्ष (प्रतिनिधि सभा के)"
46,अमरीकी सरकार,शासन पद्धति,कार्यकारी र्य शाखा के कई भाग हैं। एक नाम बताएँ।,"राष्ट्रपति (अमरीकी), मंत्रिमंडल, संघीय विभाग और अभिकरण",कार्यकारी शाखा कांग्रेस द्वारा बनाए गए कानूनों को लागू करने और लागू करने के लिए जिम्मेदार है। संयुक्त राज्य अमेरिका के राष्ट्रपति कार्यकारी शाखा के प्रमुख होते हैं। कैबिनेट और संघीय विभाग और एजेंसियां राष्ट्रपति को इन कर्तव्यों को पूरा करने में मदद करते हैं।,"उच्चतम न्यायालय (संयुक्त राज्य अमेरिका का), कांग्रेस, राज्य विधानसभाएं और एजेंसियां
अध्यक्ष (हाउस के), सीनेट, स्थानीय विभाग और एजेंसियां
मुख्य न्यायाधीश (उच्चतम न्यायालय के), प्रतिनिधि सभा, काउंटी विभाग और एजेंसियां"
47,अमरीकी सरकार,शासन पद्धति,राष्ट्रपति का कैबिनेट क्या करता है?,राष्ट्रपति को परामर्श देता है,"राष्ट्रपति का मंत्रिमंडल कार्यकारी विभागों के प्रमुखों से बना होता है, जिन्हें राष्ट्रपति द्वारा चुना जाता है, और उनकी प्राथमिक भूमिका अपने संबंधित विभागों और व्यापक राष्ट्रीय मुद्दों से संबंधित मामलों पर राष्ट्रपति को सलाह देना है। यह सलाहकार निकाय राष्ट्रपति को सूचित निर्णय लेने और नीतियों को निष्पादित करने में मदद करता है।","कानूनों को मंजूरी देता है (कांग्रेस से)
सर्वोच्च न्यायालय के न्यायाधीशों की नियुक्ति करता है (देश के लिए)
सेना की कमान संभालता है (राष्ट्र की)"
48,अमरीकी सरकार,शासन पद्धति,कैबिनेट स्तर के दो पद कौन सेहैं?,"कृषि सचिव, वाणिज्य सचिव, रक्षा सचिव, शिक्षा सचिव, ऊर्जासचिव, स्वास्थ्य और जन सेवा सचिव, राष्ट्रीय सरक्षा ु के सचिव, आवास एवंशहरी विकास के सचिव, आतं रिक विभाग के सचिव, श्रम सचिव, राज्य सचिव, परिवहन सचिव, वित्त सचिव, सेवानिवत्तृ सनिै क कार्यों के सचिव, महान्यायवादी, उप-राष्ट्रपति, पर्यावरणीय संरक्षण एजेंसी के प्रशासक, लघुव्यवसाय प्रशासन के प्रशासक, सट्रलें खफ़िु या एजेंसी के निदेशक, प्रबंधन और बजट कार्यालय के निदेशक, राष्ट्रीय खफ़िु या निदेशक, संयक्तु राज्य व्यापार प्रतिनिधि","संयुक्त राज्य अमेरिका का मंत्रिमंडल संघीय सरकार की कार्यकारी शाखा के सबसे वरिष्ठ नियुक्त अधिकारियों से बना होता है। मंत्रिमंडल की भूमिका राष्ट्रपति को किसी भी विषय पर सलाह देना है, जिसकी उन्हें अपने संबंधित कार्यालयों के कर्तव्यों से संबंधित आवश्यकता हो सकती है। इन पदों को अक्सर ""कैबिनेट-स्तर"" कहा जाता है क्योंकि उनके धारकों को राष्ट्रपति के सलाहकारों के आंतरिक घेरे का हिस्सा माना जाता है।","चीफ ऑफ स्टाफ
प्रेस सचिव
संयुक्त राष्ट्र में राजदूत
फेडरल रिजर्व के अध्यक्ष
सुप्रीम कोर्ट के जस्टिस
सदन के अध्यक्ष
एफबीआई के निदेशक
आईआरएस के आयुक्त
पोस्टमास्टर जनरल"
49,अमरीकी सरकार,शासन पद्धति,इलेक्टोरल कॉलेज क्यों महत्वपर्णू र्णहै?,"यह तय करता हैकि राष्ट्रपति किसेचना ु जाता है।, यह राष्ट्रपति के प्रत्यक्ष चनाव ु और काँग्रेशनल चयन के बीच एक समझौता प्रदान करता है।","इलेक्टोरल कॉलेज अमेरिकी संविधान द्वारा राष्ट्रपति और उपराष्ट्रपति के अप्रत्यक्ष चुनाव के लिए स्थापित एक प्रणाली है। प्रत्येक राज्य को कांग्रेस (हाउस + सीनेट) में उसके प्रतिनिधियों की कुल संख्या के आधार पर कई चुनावी वोट आवंटित किए जाते हैं। जब नागरिक राष्ट्रपति चुनाव में वोट देते हैं, तो वे तकनीकी रूप से ऐसे मतदाताओं के एक पैनल के लिए वोट दे रहे होते हैं जिन्होंने किसी विशेष उम्मीदवार का समर्थन करने का संकल्प लिया है।

इलेक्टोरल कॉलेज दो मुख्य कारणों से महत्वपूर्ण है:1.  यह निर्धारित करता है कि कौन राष्ट्रपति बनेगा, क्योंकि चुने जाने के लिए एक उम्मीदवार को अधिकांश चुनावी वोट (538 में से 270) जीतने होंगे।
2.  यह लोकप्रिय वोट की इच्छा को राज्यों के प्रतिनिधित्व, विशेष रूप से कम आबादी वाले राज्यों के प्रतिनिधित्व के साथ संतुलित करके एक समझौता का प्रतिनिधित्व करता है। यह सुनिश्चित करता है कि उम्मीदवारों को केवल घनी आबादी वाले क्षेत्रों में ही नहीं, बल्कि विभिन्न क्षेत्रों में व्यापक समर्थन की आवश्यकता है।","यह राज्यों को संशोधनों पर वोट देने की अनुमति देता है।, यह सुनिश्चित करता है कि छोटे राज्यों के पास बड़े राज्यों की तुलना में कम शक्ति हो।
यह निर्धारित करता है कि प्रत्येक राज्य को कितने प्रतिनिधि मिलते हैं।, यह राष्ट्रपति की नियुक्तियों को मंजूरी देने के लिए जिम्मेदार है।
यह सुप्रीम कोर्ट के लिए एक सलाहकार निकाय है।, इसे संघीय सरकार की शक्ति को सीमित करने के लिए स्थापित किया गया था।"
50,अमरीकी सरकार,शासन पद्धति,न्याय शाखा का एक भाग कौन सा है?,"सर्वोच्च न्यायालय, संघीय न्यायालय","न्यायिक शाखा संयुक्त राज्य अमेरिका के कानूनों की व्याख्या करने और कानूनी विवादों को सुलझाने के लिए जिम्मेदार है। यह सर्वोच्च न्यायालय, जो देश का सर्वोच्च न्यायालय है, और संघीय अदालतों, जो संघीय कानून से जुड़े मामलों को संभालती हैं, से मिलकर बनी है।","विधायी शाखा, कार्यपालिका शाखा
राष्ट्रपति का मंत्रिमंडल, राज्य के राज्यपाल
प्रतिनिधि सभा, सीनेट"
51,अमरीकी सरकार,शासन पद्धति,न्याय शाखा क्या करती है?,"काननों ू पर पनु र्विचार र्वि करती है, काननों ू का अर्थ बताती है, झगड़ों (मतभेदों) का समाधान करती हैकाननू के विषय में, निर्णयर्ण लेती हैकि कोई काननू संविधान के विरुद्ध तो नहीं","न्यायिक शाखा संयुक्त राज्य अमेरिका के कानूनों की व्याख्या करने और कानूनी विवादों को सुलझाने के लिए जिम्मेदार है। यह सुनिश्चित करती है कि कानूनों को निष्पक्ष रूप से लागू किया जाए और वे अमेरिकी संविधान का पालन करें। इसके मुख्य कार्यों में शामिल हैं: कानूनों की समीक्षा करना, कानूनों का अर्थ समझाना, कानूनों के बारे में असहमति का निपटारा करना और यह तय करना कि कोई कानून संविधान का उल्लंघन करता है या नहीं।","कानून लागू करता है, कानून बनाता है, न्यायाधीशों (सुप्रीम कोर्ट में) की नियुक्ति करता है, युद्ध की घोषणा करता है
राष्ट्रपति का चुनाव करता है, कर एकत्र करता है, सेना (और रक्षा) का प्रबंधन करता है, संधियों पर हस्ताक्षर करता है
अन्य देशों के साथ बातचीत करता है, पैसा छापता है, सार्वजनिक शिक्षा प्रदान करता है, व्यापार को नियंत्रित करता है"
52,अमरीकी सरकार,शासन पद्धति,संयक्तु राज्य अमरीका का उच्चतम न्यायलय कौन सा है? *,सर्वोच्च न्यायालय,"सुप्रीम कोर्ट संयुक्त राज्य अमेरिका में सर्वोच्च न्यायालय और कानून का अंतिम मध्यस्थ है। इसकी स्थापना 1789 के न्यायपालिका अधिनियम द्वारा छह न्यायाधीशों के साथ की गई थी, और इसमें वर्तमान में एक मुख्य न्यायाधीश और आठ सहयोगी न्यायाधीश शामिल हैं। इन न्यायाधीशों को राष्ट्रपति द्वारा नियुक्त किया जाता है, सीनेट द्वारा पुष्टि की जाती है, और आमतौर पर जीवन भर के लिए पद धारण करते हैं। न्यायालय के पास न्यायिक समीक्षा की शक्ति है, जिससे यह संविधान की व्याख्या कर सकता है और कांग्रेस के अधिनियमों की समीक्षा कर सकता है।","जिला न्यायालय
चल न्यायालय
अपील कोर्ट"
53,अमरीकी सरकार,शासन पद्धति,सर्वोच्च न्यायालय मेंकितनेन्यायाधीश हैं?,नौ (9),"संयुक्त राज्य अमेरिका का सर्वोच्च न्यायालय एक मुख्य न्यायाधीश और आठ सहयोगी न्यायाधीशों से मिलकर बना है, कुल नौ सदस्य हैं। यह संख्या 1869 से निर्धारित है। न्यायाधीशों को राष्ट्रपति द्वारा नामित किया जाता है और सीनेट द्वारा पुष्टि की जाती है।","सात (7)
आठ (8)
दस (10)"
54,अमरीकी सरकार,शासन पद्धति,एक केस का फैसला करनेके लिए आम तौर पर सर्वोच्च न्यायालय के कितनेन्यायाधीशों की जरूरत होती है?,पांच (5),"सुप्रीम कोर्ट बहुमत के वोट से मामलों का फैसला करता है, और किसी मामले का फैसला करने के लिए छह न्यायाधीशों की गणपूर्ति आवश्यक है। इसलिए, यदि नौ में से कम से कम पांच न्यायाधीश सहमत होते हैं, तो उनका विचार मान्य होता है।","दो (2)
चार (4)
छह (6)"
55,अमरीकी सरकार,शासन पद्धति,सर्वोच्च न्यायालय के न्यायाधीशों का कार्यकाल र्य कितनेसमय का होता है?,"संपर्णू र्णजीवन (के लिये), जीवनकाल नियक्ति ु, (जब तक) सेवानिवत्तिृ","संयुक्त राज्य अमेरिका में सुप्रीम कोर्ट के न्यायाधीश जीवन भर अपने पद पर बने रहते हैं, या जब तक वे सेवानिवृत्त होने, इस्तीफा देने या महाभियोग प्रक्रिया के माध्यम से हटाए जाने का विकल्प नहीं चुनते। यह आजीवन कार्यकाल उन्हें राजनीतिक दबाव से स्वतंत्रता सुनिश्चित करने के लिए डिज़ाइन किया गया है, जिससे वे अपनी नौकरी खोने के डर के बिना पूरी तरह से कानून के आधार पर निर्णय ले सकें।","(के लिये) 2 वर्ष, 2-वर्षीय कार्यकाल, (अगले) चुनाव तक

(के लिये) 4 वर्ष, 4-वर्षीय कार्यकाल, (नये) राष्ट्रपति तक

(के लिये) 6 वर्ष, 6-वर्षीय कार्यकाल, (पुनः) चुनाव तक"
56,अमरीकी सरकार,शासन पद्धति,सर्वोच्च न्यायालय के न्यायाधीश आजीवन सेवा करतेहैं। क्यों?,"स्वतंत्र होना (राजनीति से), बाहरी (राजनीतिक) प्रभाव को सीमित करनेके लिए","सुप्रीम कोर्ट के न्यायाधीशों को आजीवन कार्यकाल इसलिए दिया जाता है ताकि उनके निर्णय पूरी तरह से कानूनी सिद्धांतों पर आधारित हों, राजनीतिक दबाव या फिर से चुनाव प्रचार करने की आवश्यकता से मुक्त हों। यह स्वतंत्रता एक गैर-पक्षपातपूर्ण न्यायपालिका बनाए रखने में मदद करती है।","निर्भर होना (राजनीति पर), बाहरी (राजनीतिक) प्रभाव बढ़ाना
(राजनीतिक) दलों का पालन करना, जनता की (राजनीतिक) राय को अनदेखा करना
(कम) कार्यकाल के लिए सेवा करना, (राजनीति से) प्रभावित होना"
57,अमरीकी सरकार,शासन पद्धति,संयक्तु राज्य अमरीका के वर्तमान र्त मख्यु न्यायाधीश कौन हैं?,अमेरिका के मख्यु न्यायाधीश के नाम के लिए uscis.gov/citizenship/testupdates का दौरा करें।,"संयुक्त राज्य अमेरिका के मुख्य न्यायाधीश जॉन रॉबर्ट्स हैं। उत्तर भिन्न होता है क्योंकि यह पद आजीवन होता है, और वर्तमान मुख्य न्यायाधीश सेवानिवृत्ति, इस्तीफे या मृत्यु के कारण बदल सकते हैं।","सोनिया सोतोमयोर
ऐलेना कगन
एमी कोनी बैरेट"
58,अमरीकी सरकार,शासन पद्धति,एक शक्ति का नाम बताइए जो केवल संघीय सरकार के लिए है।,"कागजी मद्रा ु छापना, सिक्के ढालना, यद्धु की घोषणा करना, एक सेना का निर्माण करना, संधियाँतयार ै करना, विदेश नीति निर्धारित करना","संयुक्त राज्य अमेरिका में संघीय सरकार के पास विशिष्ट शक्तियां हैं जो राज्य सरकारों के साथ साझा नहीं की जाती हैं। इन्हें गणना की गई शक्तियां कहा जाता है, जिसका अर्थ है कि वे संविधान में स्पष्ट रूप से सूचीबद्ध हैं। उदाहरण के लिए, केवल संघीय सरकार ही कर सकती है: * कागजी मुद्रा छापना और सिक्के ढालना: यह पूरे देश में एक समान मुद्रा सुनिश्चित करता है। * युद्ध की घोषणा करना, सेना बनाना और संधियाँ करना: ये राष्ट्रीय रक्षा और विदेश नीति के लिए महत्वपूर्ण हैं। * विदेश नीति निर्धारित करना: यह अमेरिका को अंतरराष्ट्रीय संबंधों में एक इकाई के रूप में कार्य करने की अनुमति देता है।","ड्राइवर का लाइसेंस जारी करना, शिक्षा प्रदान करना, सुरक्षा प्रदान करना (पुलिस)

लोगों पर कर लगाना, युद्ध की घोषणा करना, सेना बनाना, संधियाँ करना, विदेश नीति निर्धारित करना

पुलिस और अग्निशमन विभाग प्रदान करना, ड्राइवर का लाइसेंस देना, शिकार का लाइसेंस बेचना"
