Index,Category,SubCategory,Questions,Answers,rationale,Wrong
43,American Government,System of Government,من يوقع على مشاريع القوانين لتصبح قوانين؟,الرئيس (للولايات المتحدة),يلعب رئيس الولايات المتحدة دورًا حاسمًا في العملية التشريعية. بعد أن يمرر مشروع قانون كل من مجلس النواب ومجلس الشيوخ، يتم إرساله إلى الرئيس. يمكن للرئيس بعد ذلك التوقيع على مشروع القانون ليصبح قانونًا، أو الاعتراض عليه (رفضه)، أو السماح له بأن يصبح قانونًا دون توقيع. توقيع الرئيس هو الخطوة الأخيرة في سن مشروع القانون ليصبح قانونًا، مما يجعله قابلاً للتنفيذ في جميع أنحاء البلاد.,"نائب الرئيس (للولايات المتحدة)
الرئيس (لمجلس النواب)
رئيس القضاة (للمحكمة العليا)"
44,American Government,System of Government,من يعترض على مشاريع القوانين؟,الرئيس (للولايات المتحدة),الشرح: يتمتع الرئيس بسلطة رفض مشاريع القوانين التي يقرها الكونجرس، مما يمنعها من أن تصبح قانونًا. الخلفية: هذه السلطة جزء أساسي من نظام الضوابط والتوازنات في حكومة الولايات المتحدة، والمصمم لضمان عدم أن يصبح أي فرع قويًا للغاية.,"رئيس مجلس النواب

رئيس المحكمة العليا

نائب رئيس الولايات المتحدة"
45,American Government,System of Government,من يعين القضاة الفدراليين؟,الرئيس,يرشح رئيس الولايات المتحدة القضاة الفيدراليين. هذا جزء من نظام الضوابط والتوازنات، حيث تقترح السلطة التنفيذية (الرئيس) القضااة، وتؤكد السلطة التشريعية (مجلس الشيوخ) هذه الترشيحات. وهذا يضمن عدم امتلاك أي فرع سلطة مفرطة.,"رئيس القضاة (للمحكمة العليا)

مجلس الشيوخ (للولايات المتحدة)

المتحدث (باسم مجلس النواب)"
46,American Government,System of Government,للفرع التنفيذي أجزاء عديدة. اذكر أحدها.,الرئيس (الولايات المتحدة)، ومجلس الوزراء، والإدارات والوكالات الفيدرالية,الفرع التنفيذي مسؤول عن تطبيق وإنفاذ القوانين التي يسنها الكونجرس. رئيس الولايات المتحدة هو رئيس الفرع التنفيذي. يساعد مجلس الوزراء والإدارات والوكالات الفيدرالية الرئيس في أداء هذه الواجبات.,"المحكمة العليا (الولايات المتحدة)، الكونغرس، الهيئات التشريعية ووكالات الولايات

رئيس مجلس النواب، مجلس الشيوخ، الإدارات والوكالات المحلية

رئيس قضاة المحكمة العليا، مجلس النواب، الإدارات والوكالات الإقليمية"
47,American Government,System of Government,ماذا يفعل مجلس الوزراء الرئاسي؟,ينصح الرئيس (للولايات المتحدة),يتكون مجلس وزراء الرئيس من رؤساء الإدارات التنفيذية، الذين يختارهم الرئيس، ودورهم الأساسي هو تقديم المشورة للرئيس بشأن المسائل المتعلقة بإداراتهم والقضايا الوطنية الأوسع. تساعد هذه الهيئة الاستشارية الرئيس على اتخاذ قرارات مستنيرة وتنفيذ السياسات.,"يوافق على القوانين (من الكونغرس)

يعين قضاة المحكمة العليا (للبلاد)

يقود الجيش (للأمة)"
48,American Government,System of Government,ما هما منصبان على مستوى مجلس الوزراء؟,المدعي العام، وزير الزراعة، وزير التجارة، وزير التربية والتعليم، وزير الطاقة، وزير الصحة والخدمات الإنسانية، وزير الأمن الداخلي، وزير الإسكان والتنمية الحضرية، وزير الداخلية، وزير العمل، وزير الخارجية، وزير النقل، وزير الخزانة، وزير شؤون المحاربين القدامى، وزير الحرب (الدفاع)، نائب الرئيس، مدير وكالة حماية البيئة، مدير إدارة الأعمال الصغيرة، مدير وكالة المخابرات المركزية، مدير مكتب الإدارة والميزانية، مدير المخابرات الوطنية، الممثل التجاري للولايات المتحدة,"يتألف مجلس وزراء الولايات المتحدة من كبار الضباط المعينين في الفرع التنفيذي للحكومة الفيدرالية. ويتمثل دور مجلس الوزراء في تقديم المشورة للرئيس بشأن أي موضوع قد يتطلبه يتعلق بواجبات مكاتبهم المعنية. وغالباً ما يشار إلى هذه المناصب على أنها ""على مستوى مجلس الوزراء"" لأن شاغليها يعتبرون جزءاً من الدائرة المقربة لمستشاري الرئيس.","رئيس الأركان، السكرتير الصحفي، سفير لدى الأمم المتحدة

رئيس الاحتياطي الفيدرالي، قاضي المحكمة العليا، رئيس مجلس النواب

مدير مكتب التحقيقات الفيدرالي، مفوض مصلحة الضرائب، مدير عام البريد"
49,American Government,System of Government,لماذا تعتبر الكلية الانتخابية مهمة؟,"فهو يقرر من يتم انتخابه رئيسًا., إنه يوفر حلاً وسطًا بين الانتخاب الشعبي للرئيس والاختيار من قبل الكونجرس.",الكلية الانتخابية هي نظام أُنشئ بموجب دستور الولايات المتحدة للانتخاب غير المباشر للرئيس ونائب الرئيس. تُخصّص لكل ولاية عدد من الأصوات الانتخابية بناءً على إجمالي عدد ممثليها في الكونغرس (مجلس النواب + مجلس الشيوخ). عندما يصوت المواطنون في الانتخابات الرئاسية، فإنهم يصوتون تقنيًا لقائمة من الناخبين الذين تعهدوا بدعم مرشح معين.تُعد الكلية الانتخابية مهمة لسببين رئيسيين:1. تحدد من يصبح رئيسًا، حيث يجب على المرشح الفوز بأغلبية الأصوات الانتخابية (270 من أصل 538) ليتم انتخابه.2. تمثل حلاً وسطًا من خلال الموازنة بين إرادة التصويت الشعبي وتمثيل الولايات، وخاصة تلك ذات الكثافة السكانية الأصغر. وهذا يضمن أن المرشحين يحتاجون إلى دعم واسع عبر مناطق مختلفة وليس فقط في المناطق ذات الكثافة السكانية العالية.,"إنه يسمح للولايات بالتصويت على التعديلات.،

يضمن أن الولايات الأصغر لديها قوة أقل من الولايات الأكبر.

إنه يحدد عدد الممثلين الذين تحصل عليهم كل ولاية."
50,American Government,System of Government,ما هو أحد أجزاء السلطة القضائية؟,المحكمة العليا، المحاكم الفيدرالية,الفرع القضائي مسؤول عن تفسير قوانين الولايات المتحدة وحل النزاعات القانونية. يتكون من المحكمة العليا، وهي أعلى محكمة في البلاد، والمحاكم الفيدرالية، التي تتعامل مع القضايا التي تتضمن القانون الفيدرالي.,"الفرع التشريعي، الفرع التنفيذي

مجلس الوزراء، حكام الولايات

مجلس النواب، مجلس الشيوخ"
51,American Government,System of Government,ماذا تفعل السلطة القضائية؟,مراجعة القوانين، شرح القوانين، حل النزاعات (الخلافات) حول القانون، تحديد ما إذا كان القانون يتعارض مع دستور (الولايات المتحدة),يتحمل الفرع القضائي مسؤولية تفسير قوانين الولايات المتحدة وحل النزاعات القانونية. ويضمن تطبيق القوانين بشكل عادل والتزامها بدستور الولايات المتحدة. وتشمل وظائفه الرئيسية: مراجعة القوانين، وتوضيح معنى القوانين، وتسوية الخلافات حول القوانين، وتحديد ما إذا كان القانون ينتهك الدستور.,"يفرض القوانين، يصنع القوانين، يعين القضاة (للمحكمة العليا)، يعلن الحرب

ينتخب الرئيس، يجمع الضرائب، يدير الجيش (والدفاع)، يوقع المعاهدات

يتفاوض مع الدول الأخرى، يطبع النقود، يوفر التعليم العام، ينظم التجارة"
52,American Government,System of Government,ما هي أعلى محكمة في الولايات المتحدة؟,المحكمة العليا,المحكمة العليا هي أعلى محكمة في الولايات المتحدة والحكم النهائي للقانون. تأسست بموجب قانون القضاء لعام 1789 بستة قضاة، وتتكون حاليًا من رئيس قضاة واحد وثمانية قضاة معاونين. يتم تعيين هؤلاء القضاة من قبل الرئيس، ويصادق عليهم مجلس الشيوخ، وعادة ما يشغلون مناصبهم مدى الحياة. تتمتع المحكمة بسلطة المراجعة القضائية، مما يسمح لها بتفسير الدستور ومراجعة قوانين الكونجرس.,"محكمة المقاطعة

محكمة الدائرة

محكمة الاستئناف"
53,American Government,System of Government,كم عدد المقاعد في المحكمة العليا؟,تسعة,تتألف المحكمة العليا للولايات المتحدة من رئيس قضاة وثمانية قضاة معاونين، ليصبح المجموع تسعة أعضاء. تم تحديد هذا العدد منذ عام 1869. يتم ترشيح القضاة من قبل الرئيس ويوافق عليهم مجلس الشيوخ.,"سبعة (٧)

ثمانية (٨)

عشرة (١٠)"
54,American Government,System of Government,كم عدد قضاة المحكمة العليا المطلوبين عادةً للفصل في قضية؟,خمسة,تقرر المحكمة العليا القضايا بأغلبية الأصوات، ويتطلب النصاب القانوني المكون من ستة قضاة للفصل في القضية. لذلك، إذا وافق خمسة قضاة على الأقل من أصل تسعة، فإن رأيهم يسود.,"اثنان (2)

أربعة (4)

ستة (6)"
55,American Government,System of Government,كم هي مدة خدمة قضاة المحكمة العليا؟,مدى الحياة، تعيين مدى الحياة، (حتى) التقاعد,يحتفظ قضاة المحكمة العليا في الولايات المتحدة بمناصبهم مدى الحياة، أو حتى يختاروا التقاعد أو الاستقالة أو تتم إزالتهم من خلال عملية الإقالة. تم تصميم هذا التعيين مدى الحياة لضمان استقلاليتهم عن الضغط السياسي، مما يسمح لهم باتخاذ القرارات بناءً على القانون فقط دون خوف من فقدان وظائفهم.,"(لمدة) سنتين، فترة سنتين، (حتى) الانتخابات القادمة

(لمدة) 4 سنوات، فترة 4 سنوات، (حتى) رئيس جديد

(لمدة) 6 سنوات، فترة 6 سنوات، (حتى) إعادة الانتخاب"
56,American Government,System of Government,يخدم قضاة المحكمة العليا مدى الحياة. لماذا؟,أن تكون مستقلاً (عن السياسة)، للحد من النفوذ الخارجي (السياسي),يُمنح قضاة المحكمة العليا ولاية مدى الحياة لضمان أن قراراتهم تستند فقط إلى المبادئ القانونية، بعيدًا عن الضغوط السياسية أو الحاجة إلى الحملات الانتخابية لإعادة انتخابهم. يساعد هذا الاستقلال في الحفاظ على قضاء غير حزبي.,"أن تكون تابعا (للسياسة)، لزيادة النفوذ الخارجي (السياسي)
لمتابعة الأحزاب (السياسية)، لتجاهل الرأي العام (السياسي)
للخدمة لمدة (قصيرة)، للتأثر (بالسياسة)"
57,American Government,System of Government,من هو رئيس قضاة الولايات المتحدة الآن؟,ستختلف الإجابات,رئيس قضاة المحكمة العليا للولايات المتحدة هو جون روبرتس. تختلف الإجابة لأن المنصب مدى الحياة، وقد يتغير رئيس القضاة الحالي بسبب التقاعد أو الاستقالة أو الوفاة.,"سونيا سوتومايور
إيلينا كاغان
إيمي كوني باريت"
58,American Government,System of Government,اذكر صلاحية واحدة مخصصة فقط للحكومة الفيدرالية.,"طباعة العملات الورقية, سك العملات, إعلان الحرب, إنشاء جيش, عقد المعاهدات, تحديد السياسة الخارجية",تتمتع الحكومة الفيدرالية في الولايات المتحدة بصلاحيات محددة لا تشاركها مع حكومات الولايات. تسمى هذه صلاحيات صريحة، أي أنها مدرجة صراحة في الدستور. على سبيل المثال، يمكن للحكومة الفيدرالية فقط: * طباعة النقود الورقية وسك العملات المعدنية: وهذا يضمن عملة موحدة في جميع أنحاء الأمة. * إعلان الحرب وإنشاء جيش وعقد المعاهدات: هذه أمور حاسمة للدفاع الوطني والسياسة الخارجية. * تحديد السياسة الخارجية: وهذا يسمح للولايات المتحدة بالعمل ككيان واحد في العلاقات الدولية.,"إصدار رخص القيادة, توفير التعليم والمدارس, توفير الحماية (الشرطة)

فرض الضرائب على الناس, إعلان الحرب, إنشاء جيش, عقد المعاهدات, تحديد السياسة الخارجية

توفير إدارات الشرطة والإطفاء, منح رخصة قيادة, بيع رخصة صيد"
59,American Government,System of Government,اذكر سلطة واحدة مخصصة للولايات فقط.,توفير التعليم والمدارس، توفير الحماية (الشرطة)، توفير السلامة (إدارات الإطفاء)، منح رخصة قيادة، الموافقة على تقسيم المناطق واستخدام الأراضي,في نظام الحكم الأمريكي، تنقسم السلطات بين الحكومة الفيدرالية (الوطنية) وحكومات الولايات. بعض الصلاحيات حصرية للولايات. وتشمل هذه إنشاء الحكومات المحلية، وإنشاء المدارس، وإصدار التراخيص، وتوفير خدمات الشرطة والإطفاء. تسمح هذه الصلاحيات للولايات بتلبية الاحتياجات المحددة لسكانها.,"طباعة النقود

إعلان الحرب، إنشاء جيش أو بحرية

عقد المعاهدات، الذهاب إلى الحرب، سك أو طباعة النقود
تنظيم التجارة، إنشاء مكاتب بريد، منح براءات الاختراع وحقوق التأليف والنشر"
60,American Government,System of Government,ما هو الغرض من التعديل العاشر؟,(ينص على أن) السلطات غير الممنوحة للحكومة الفيدرالية تخص الولايات أو الشعب.,يؤكد التعديل العاشر على مبدأ الفيدرالية، مما يعني أن السلطات غير الممنوحة صراحة للحكومة الفيدرالية بموجب الدستور، ولا المحظورة على الولايات، محفوظة للولايات، أو للشعب. وهذا يضمن توازن القوى بين الحكومتين الفيدرالية وحكومات الولايات.,"(ينص على أن) السلطات غير الممنوحة للحكومة الفيدرالية تخص الرئيس أو المحكمة العليا.

(ينص على أن) السلطات غير الممنوحة للحكومة الفيدرالية تخص المدن أو الجيش.

(ينص على أن) السلطات غير الممنوحة للحكومة الفيدرالية تخص الأمم المتحدة أو الدول الأخرى."
61,American Government,System of Government,من هو حاكم ولايتك الآن؟,إِجابات,"ستختلف الإجابة على سؤال ""من هو حاكم ولايتك الآن؟"" لأن كل ولاية من الولايات الخمسين في الولايات المتحدة لديها حاكم خاص بها. الحكام هم الرؤساء التنفيذيون لولاياتهم وهم مسؤولون عن تنفيذ قوانين الولاية والإشراف على الفرع التنفيذي لحكومة الولاية. يمكن أن تختلف واجباتهم وصلاحياتهم المحددة من ولاية إلى أخرى، ولكنها تشمل عمومًا التوقيع على مشاريع القوانين لتصبح قوانين، واقتراح الميزانيات، وقيادة الحرس الوطني للولاية.","سارة تشن

ديفيد رودريجيز

إميلي وايت"
62,American Government,Rights and Responsibilities,ما هي عاصمة ولايتك؟,الإجابات ستختلف,الخلفية: في الولايات المتحدة، لكل ولاية عاصمة خاصة بها، وهي المكان الذي تقع فيه حكومة الولاية. التفسير: تختلف الإجابة لأن هناك 50 ولاية مختلفة، وكل شخص سيقدم عاصمة ولايته المحددة.,"جورج واشنطن

أبراهام لينكولن

جون إف كينيدي"
63,American Government,Rights and Responsibilities,هناك أربعة تعديلات على دستور الولايات المتحدة حول من يحق له التصويت. صف واحدًا منها.,المواطنون الذين تبلغ أعمارهم ثمانية عشر (18) عامًا أو أكثر (يمكنهم التصويت).، لا يتعين عليك دفع (ضريبة الاقتراع) للتصويت.، يمكن لأي مواطن التصويت. (يمكن للنساء والرجال التصويت).، يمكن للمواطن الذكر من أي عرق (التصويت).,وسعت التعديلات الخامس عشر والتاسع عشر والرابع والعشرون والسادس والعشرون حقوق التصويت في الولايات المتحدة لتشمل المواطنين بغض النظر عن العرق أو الجنس أو القدرة على دفع ضريبة الاقتراع، وخفضت سن التصويت إلى 18 عامًا. وقد وسع كل تعديل بشكل تدريجي من يمكنه المشاركة في العملية الديمقراطية.,"فقط المواطنون الذين تبلغ أعمارهم 21 عامًا أو أكثر (يمكنهم التصويت).
عليك أن تدفع (ضريبة الاقتراع) للتصويت.
فقط المواطنون الذكور (يمكنهم التصويت)."
64,American Government,Rights and Responsibilities,من يمكنه التصويت في الانتخابات الفيدرالية، والترشح لمنصب فيدرالي، والعمل في هيئة محلفين في الولايات المتحدة؟,مواطنون، مواطنو الولايات المتحدة، مواطنون أمريكيون,التفسير: يُمنح مواطنو الولايات المتحدة فقط حقوق ومسؤوليات التصويت في الانتخابات الفيدرالية، والترشح للمناصب الفيدرالية، والخدمة في هيئة المحلفين. الخلفية: هذه الحقوق والمسؤوليات أساسية للنظام الديمقراطي الأمريكي وهي مخصصة للمواطنين لضمان مشاركتهم المباشرة وتمثيلهم في الحكومة ونظام العدالة.,"المقيمون الدائمون، المقيمون الشرعيون الدائمون، حاملو البطاقة الخضراء

غير المواطنين، الرعايا الأجانب، حاملو التأشيرات

القُصّر، الأطفال، دون سن 18"
65,American Government,Rights and Responsibilities,ما هي حقوق كل من يعيش في الولايات المتحدة؟,حرية التعبير، حرية الكلام، حرية التجمع، حرية تقديم الالتماسات للحكومة، حرية الدين، الحق في حمل السلاح,الخلفية: يضمن دستور الولايات المتحدة حقوقًا أساسية معينة لجميع الأفراد الذين يعيشون في البلاد. غالبًا ما يشار إلى هذه الحقوق على أنها حريات مدنية وهي محمية بموجب القانون. شرح الإجابات: هذه أمثلة على الحريات الأساسية التي يتمتع بها الأفراد في الولايات المتحدة، مما يسمح لهم بالتعبير عن أنفسهم، والتجمع بسلام، وممارسة شعائرهم الدينية، ومطالبة الحكومة بالتغيير. الحق في حمل السلاح هو أيضًا حق محمي دستوريًا.,"حرية القيادة، حرية البناء، حرية السفر
الحق في امتلاك سيارة، الحق في الحصول على وظيفة، الحق في العيش في أي مكان
حرية التصويت، حرية الحصول على التعليم، حرية الرعاية الصحية"
66,American Government,Rights and Responsibilities,ما الذي نظهر الولاء له عندما نقول قسم الولاء؟,الولايات المتحدة، العلم,"خلفية: قسم الولاء هو وعد بالولاء للولايات المتحدة.
شرح: عندما نقول قسم الولاء، فإننا نظهر ولاءنا للولايات المتحدة كأمة ولعلمها، الذي يرمز إلى البلاد وقيمها.","الدستور، الرئيس

البيت الأبيض، الكونجرس

المحكمة العليا، الولايات"
67,American Government,Rights and Responsibilities,اذكر وعدين يقدمهما المواطنون الجدد في قسم الولاء.,التنازل عن الولاء للدول الأخرى، الدفاع عن دستور (الولايات المتحدة)، إطاعة قوانين الولايات المتحدة، الخدمة في الجيش (إذا لزم الأمر)، خدمة (مساعدة، القيام بعمل مهم لـ) الأمة (إذا لزم الأمر)، الولاء للولايات المتحدة,عندما يؤدي المواطنون الجدد قسم الولاء، فإنهم يقدمون وعودًا مهمة لإظهار التزامهم تجاه الولايات المتحدة. تشمل هذه الوعود التخلي عن الولاء للدول الأخرى، ودعم دستور الولايات المتحدة، والالتزام بالقوانين، والاستعداد لخدمة الأمة إذا لزم الأمر.,"الفشل في التصويت في الانتخابات، عدم إطاعة دستور (الولايات المتحدة)، تجاهل قوانين الولايات المتحدة

الرفض للخدمة في الجيش (إذا لزم الأمر)، تجنب خدمة (مساعدة، القيام بعمل مهم لـ) الأمة (إذا لزم الأمر)، عدم الولاء للولايات المتحدة

الحفاظ على الولاء لدول أخرى، عدم الدفاع عن دستور (الولايات المتحدة)، عدم إطاعة قوانين الولايات المتحدة"
68,American Government,Rights and Responsibilities,كيف يمكن للناس أن يصبحوا مواطنين للولايات المتحدة؟,تولد في الولايات المتحدة، بموجب الشروط التي وضعها التعديل الرابع عشر، التجنس، اكتساب الجنسية (بموجب الشروط التي يحددها الكونغرس),ليصبح الأفراد مواطنين أمريكيين، يمكنهم أن يولدوا في الولايات المتحدة (حسب التعديل الرابع عشر)، أو يمروا بعملية التجنس، أو يكتسبوا الجنسية عن طريق أحد الوالدين، وفقًا للشروط التي يحددها الكونغرس.,"الانضمام إلى الجيش (والخدمة لفترة محددة)
الزواج من مواطن أمريكي، الفوز باليانصيب (للإقامة الدائمة)
شراء عقار في الولايات المتحدة، امتلاك عمل تجاري، وجود قريب (مواطن)
التصويت في الانتخابات الفيدرالية، دفع الضرائب (لعدد معين من السنوات)، الالتحاق بجامعة أمريكية (والتخرج)"
69,American Government,Rights and Responsibilities,ما هما مثالان على المشاركة المدنية في الولايات المتحدة؟,صوّت، ترشّح لمنصب، انضم إلى حزب سياسي، ساعد في حملة، انضم إلى مجموعة مدنية، انضم إلى مجموعة مجتمعية، أعط رأيك لمسؤول منتخب (بشأن قضية)، اتصل بالمسؤولين المنتخبين، دعم أو عارض قضية أو سياسة، اكتب لصحيفة,المشاركة المدنية تشير إلى الطرق التي يشارك بها المواطنون في مجتمعاتهم وحكومتهم. مثالان شائعان يشملان التصويت في الانتخابات والانضمام إلى حزب سياسي لدعم مرشحين أو سياسات محددة.,"دفع الضرائب، اتباع قوانين المرور،
العمل في هيئة المحلفين، احترام معتقدات الآخرين،
التطوع في المجتمع، الذهاب إلى المدرسة بانتظام، طاعة القوانين، ممارسة الرياضة بانتظام، إعادة تدوير النفايات."
70,American Government,Rights and Responsibilities,ما هي إحدى الطرق التي يمكن للأمريكيين من خلالها خدمة بلادهم؟,التصويت، دفع الضرائب، طاعة القانون، الخدمة في الجيش، الترشح للمناصب، العمل لدى الحكومة المحلية أو الولاية أو الفيدرالية,خدمة وطنك تعني المشاركة الفعالة في مسؤوليات المواطنة لمساعدة الأمة وشعبها. ويشمل ذلك الواجبات المدنية مثل التصويت والامتثال للقوانين، بالإضافة إلى الخدمة المباشرة مثل المشاركة العسكرية أو العمل الحكومي.,"عدم التصويت
عدم دفع الضرائب
عدم طاعة القانون"
71,American Government,Rights and Responsibilities,لماذا يعتبر دفع الضرائب الفيدرالية مهماً؟,مطلوب بموجب القانون، جميع الناس يدفعون لتمويل الحكومة الفيدرالية، مطلوب بموجب دستور (الولايات المتحدة) (التعديل السادس عشر)، واجب مدني,دفع الضرائب الفيدرالية واجب مدني ومتطلب قانوني في الولايات المتحدة، كما هو منصوص عليه في القانون والتعديل السادس عشر لدستور الولايات المتحدة. تمول هذه الضرائب الحكومة الفيدرالية وعملياتها.,"غير مطلوب بموجب القانون.
جميع الناس يدفعون للحصول على المنافع.
ليس واجبًا مدنيًا."
72,American History,Rights and Responsibilities,من المهم لجميع الرجال الذين تتراوح أعمارهم بين 18 و 25 عامًا التسجيل في الخدمة الانتقائية. اذكر سببًا واحدًا لذلك.,"مطلوب بموجب القانون, واجب مدني, يجعل التجنيد عادلاً إذا لزم الأمر",يتطلب نظام الخدمة الانتقائية من جميع المواطنين الأمريكيين الذكور والمهاجرين الذكور الذين يعيشون في الولايات المتحدة والذين تتراوح أعمارهم بين 18 و 25 عامًا التسجيل. هذا التسجيل مهم لأنه مفروض بموجب القانون، ويعتبر واجبًا مدنيًا، ويساعد على ضمان عملية تجنيد عادلة ومنصفة إذا تطلبت حالة طوارئ وطنية ذلك.,"تجنب الضرائب, احصل على تعليم مجاني, سافر حول العالم

كن جنديًا, احصل على وظيفة ذات رواتب عالية, احصل على مزايا خاصة

عش في بلد جديد, تعلم لغة جديدة, قابل أناسًا جددًا"
73,American History,Colonial Period and Independence,جاء المستعمرون إلى أمريكا لأسباب عديدة. اذكر سببًا واحدًا.,حرية، حرية سياسية، حرية دينية، فرصة اقتصادية، الهروب من الاضطهاد,جاء المستعمرون إلى أمريكا بحثًا عن حياة أفضل. شملت أسبابهم: الحرية: القدرة على العيش والعبادة كما يختارون دون اضطهاد. الحرية السياسية: الرغبة في الحكم الذاتي والتحرر من الحكم القمعي. الحرية الدينية: للهروب من الاضطهاد الديني وممارسة شعائرهم بحرية. الفرصة الاقتصادية: فرصة لامتلاك الأراضي والعثور على عمل وتحسين وضعهم المالي. الهروب من الاضطهاد: للفرار من أشكال مختلفة من المشقة والظلم في أوطانهم.,"ضرائب عالية، حكم بريطاني، قلة الأراضي

مغامرة، ذهب، طرق تجارية جديدة

استكشاف، اكتشاف علمي، نشر الديمقراطية"
74,American History,Colonial Period and Independence,من عاش في أمريكا قبل وصول الأوروبيين؟,الهنود الحمر، الأمريكيون الأصليون,كان الهنود الحمر، المعروفون أيضًا بالأمريكيين الأصليين، السكان الأصليين الذين يسكنون الأمريكتين لآلاف السنين قبل بدء الاستعمار الأوروبي في أواخر القرن الخامس عشر. لقد طوروا ثقافات ولغات ومجتمعات متنوعة في جميع أنحاء القارة.,"الأوروبيون، المستعمرون

الأفارقة، الآسيويون

الفايكنج، المستكشفون"
75,American History,Colonial Period and Independence,أي مجموعة من الناس تم أخذهم وبيعهم كعبيد؟,أفارقة، شعوب من إفريقيا,تم انتزاع الأفارقة قسرًا من ديارهم ونقلهم عبر المحيط الأطلسي ليتم بيعهم كعبيد، للعمل بشكل أساسي في المزارع في الأمريكتين. وقد استمر هذا النظام الوحشي، المعروف باسم تجارة الرقيق عبر المحيط الأطلسي، لقرون وأسفر عن معاناة هائلة واستغلال ملايين الأشخاص.,"الأوروبيون، شعوب من أوروبا

الآسيويون، شعوب من آسيا

الأمريكيون الأصليون، شعوب من الأمريكتين"
76,American History,Colonial Period and Independence,ما هي الحرب التي خاضها الأمريكيون للحصول على الاستقلال عن بريطانيا؟,الثورة الأمريكية، حرب الاستقلال الأمريكية,الثورة الأمريكية (1775-1783) كانت حربًا خاضتها المستعمرات الأمريكية الثلاث عشرة ضد بريطانيا العظمى للحصول على الاستقلال. أعلن المستعمرون، غير الراضين عن الحكم البريطاني والضرائب، استقلالهم، وبمساعدة فرنسا، هزموا البريطانيين، وشكلوا الولايات المتحدة الأمريكية.,"الحرب العالمية الثانية، الحرب العالمية (الثانية)، حرب السيادة (العالمية)

الحرب الأهلية، الحرب الأهلية (الأمريكية)، حرب الاستقلال (الجنوبية)

الحرب المكسيكية الأمريكية، حرب الحدود (المكسيكية)، حرب التوسع (الإقليمي)"
77,American History,Colonial Period and Independence,اذكر سببًا واحدًا وراء إعلان الأمريكيين استقلالهم عن بريطانيا.,ضرائب عالية، فرض ضرائب دون تمثيل، بقاء الجنود البريطانيين في منازل الأمريكيين (الإيواء، الإسكان)، لم يكن لديهم حكم ذاتي، مذبحة بوسطن، حفلة شاي بوسطن (قانون الشاي)، قانون الطوابع، قانون السكر، قوانين تاونسند، القوانين التي لا تُحتمل (القوانين القسرية),"أعلنت المستعمرات الأمريكية استقلالها عن بريطانيا بسبب شكاوى مختلفة. وشملت الأسباب الرئيسية ""الضرائب دون تمثيل""، مما يعني أنهم كانوا يخضعون لضرائب من قبل البرلمان البريطاني ولكن لم يكن لديهم ممثلون منتخبون هناك، مما أدى إلى فرض ضرائب باهظة مثل قانون الطوابع وقانون السكر. كما تم إيواء الجنود البريطانيين في المنازل الأمريكية دون موافقة. وقد أدت أحداث مثل مذبحة بوسطن وحفلة شاي بوسطن إلى زيادة الرغبة في الحكم الذاتي.","ضرائب منخفضة، تمثيل مع الضرائب، الجنود البريطانيون بنوا منازل الأمريكيين (التشييد، البناء).

كان لديهم حكم ذاتي، حفلة شاي بوسطن (قانون الشاي)، قانون الطوابع، قانون السكر، قوانين تاونسند، القوانين التي لا تُحتمل (القوانين القسرية).

لا ضرائب، الكثير من التمثيل، الجنود البريطانيون غادروا منازل الأمريكيين (الإخلاء، المغادرة)، كان لديهم حكم ذاتي، مذبحة بوسطن، حفلة شاي بوسطن (قانون الشاي)، قانون الطوابع، قانون السكر، قوانين تاونسند، القوانين التي لا تُحتمل (القوانين القسرية)."
78,American History,Colonial Period and Independence,من كتب إعلان الاستقلال؟,توماس جيفرسون,كان توماس جيفرسون المؤلف الرئيسي لإعلان الاستقلال، وهو وثيقة تأسيسية في التاريخ الأمريكي أعلنت استقلال المستعمرات الأمريكية الثلاث عشرة عن بريطانيا العظمى. كان شخصية رئيسية في الثورة الأمريكية وأصبح فيما بعد الرئيس الثالث للولايات المتحدة.,"(بنجامين) فرانكلين

(جورج) واشنطن

(جون) آدامز"
79,American History,Colonial Period and Independence,متى تم اعتماد إعلان الاستقلال؟,عيد الاستِقلال في أمريكا,كان إعلان الاستقلال بياناً اعتمده الكونغرس القاري الثاني الذي اجتمع في دار ولاية بنسلفانيا في فيلادلفيا في 4 يوليو 1776. وأعلن أن المستعمرات الأمريكية الثلاث عشرة، التي كانت آنذاك في حالة حرب مع بريطانيا العظمى، تعتبر نفسها ثلاث عشرة ولاية ذات سيادة مستقلة حديثاً، ولم تعد تحت الحكم البريطاني.,"17 سبتمبر 1787

15 ديسمبر 1791

11 نوفمبر 1620"
